처분일자,교부번호,업소명,소재지도로명,소재지지번,지도점검일자,처분명,법적근거,위반내용
20131206,20070069689,에이스,"서울특별시 마포구 포은로 56, (합정동,1층)",서울특별시 마포구 합정동  433번지 28호  1층,20130525,영업정지(과징금갈음120만원),식품위생법 제44조,유흥접객원고용
20131209,20130069711,이코노,"서울특별시 마포구 성미산로 73, (성산동, 1층)",서울특별시 마포구 성산동  231번지 5호  ,20140102,시설개수명령,식품위생법제36조,조리장내 폐기물용기뚜껑미설치
20131209,20090069740,뚝탁,"서울특별시 마포구 와우산로29길 70, (서교동,2층)",서울특별시 마포구 서교동  330번지 17호  2층,20140102,시정명령,식품위생법제36조,영업장외영업
20131209,20060069241,호박이덩쿨채,"서울특별시 마포구 잔다리로 12-6, (서교동,1.2층)",서울특별시 마포구 서교동  363번지 11호  1.2층,20130514,영업정지2월,식품위생법 제44조,청소년주류제공
20131209,20080069287,굴마을마포구청점,"서울특별시 마포구 월드컵로 196, (성산동)",서울특별시 마포구 성산동  591번지 4호  ,20140102,시정명령,식품위생법제7조,조리식품에 이물(노끈)혼입1차
20131209,20130069983,봉구비어홍대2호점,"서울특별시 마포구 와우산로29다길 26, (서교동, 지하1층 일부)",서울특별시 마포구 서교동  334번지 12호  ,20131108,시정명령,식품위？법제36조,영업장외 영업
20131218,20130069855,치킨인더키친,"서울특별시 마포구 와우산로29길 4-42, (서교동, 지하1층,지상1층)",서울특별시 마포구 서교동  327번지 22호  ,20131202,영업정지7일,식품위생법제36조,영업장 면적을 변경하고 변경신고를 하지아니함.
20131227,20110069798,행복가2,"서울특별시 마포구 월드컵북로48길 25, (상암동,1층 일부)",서울특별시 마포구 상암동  15번지 21호  1층 일부,20131202,영업정지(2014.1.26~2.9),식품위생법 제44조,"남은 음식 재사용(김치, 깍두기)"
20140106,20070069919,십이지락,"서울특별시 마포구 독막로7길 62, (서교동, 1,2층)",서울특별시 마포구 서교동  405번지 8호  ,20131127,시정명령,식품위생법제36조,영업장외 영업
20140106,20110069426,이군네술상,"서울특별시 마포구 양화로6길 99-7, (서교동,1층)",서울특별시 마포구 서교동  402번지 8호  1층,20131127,시정명령,식품위생법제36조,영업장외 영업
20140106,20110069713,슈안(SHUAN),"서울특별시 마포구 홍익로5길 46, (서교동)",서울특별시 마포구 서교동  371번지 23호  ,20131127,시정명령,식품위생법제36조,영업장외 영업
20140106,20110069947,마장동상회,"서울특별시 마포구 양화로6길 53, (서교동,1층)",서울특별시 마포구 서교동  396번지 35호  1층,20131202,시정명령,식품위생법제36조,영업장이외의 장소에서 영업행위
20140106,19920069374,푸드카페뷔페식당 홍대점,"서울특별시 마포구 홍익로3길 8, (서교동, 1층)",서울특별시 마포구 서교동  356번지 3호  ,20131127,시정명령,식품위생법제36조,영업장외 영업
20140106,20090069983,토종맛소&맛돈(정육식당),"서울특별시 마포구 잔다리로6길 34, (서교동)",서울특별시 마포구 서교동  366번지 10호  ,20131127,시정명령,식품위생법제36조,영업장외 영업
20140106,20100069114,저니,"서울특별시 마포구 와우산로15길 50, (서교동,1층)",서울특별시 마포구 서교동  408번지 31호  1층,20131127,시정명령,식품위생법제36조,영업장외 영업
20140107,20090069797,작은공간,"서울특별시 마포구 포은로 52-1, (합정동,지상1층)",서울특별시 마포구 합정동  433번지 60호  지상1층,20131125,영업정지,식품위생법제44조,유흥접객원고용
20140110,20040070570,에비스,"서울특별시 마포구 잔다리로 12, (서교동,무원빌딩 2,3층)","서울특별시 마포구 서교동  363번지 12호  무원빌딩 2,3층",20130526,영업정지,법44조,청소년에게 주류제공
20140120,19990069978,에이스,"서울특별시 마포구 월드컵북로1길 42, 2층 (서교동)",서울특별시 마포구 서교동  375번지 37호  ,20130719,영업정지(1차 2회 2013년제36686호 기소유예 1/2 감경 2014.2.1~3.9),법 제44조(영업자 등의 준수사항) 위반,유흥접객원 고용
20140120,19880069138,칸(혜성점),"서울특별시 마포구 마포대로 205, (아현동, 1층)",서울특별시 마포구 아현동  613번지 9호  ,20130222,영업정지2월(2014.2.24 ~4.24),식품위생법 제44조,청소년 주류제공
20140120,20130069680,실비아,"서울특별시 마포구 양화로 100-13, (서교동, 2층)",서울특별시 마포구 서교동  370번지 18호  ,20140110,영업정지,법44조 영업자 준수사항 위반,유통기한 경과제품 조리 및 판매목적 보관
20140124,20070069063,하루,"서울특별시 마포구 포은로 9, (합정동,1층)",서울특별시 마포구 합정동  396번지 15호  1층,20131007,영업정지,식품위생법제44조,유흥접객원고용
20140127,19950069018,꺼멍,"서울특별시 마포구 어울마당로 112, (서교동, 지하1층)",서울특별시 마포구 서교동  345번지 14호  ,20131123,기소유예로 영업정지 1개월 갈음 과징금 360만원 부과,법44조제2항,청소년주류제공
20140128,20130070520,정거장,"서울특별시 마포구 월드컵북로2길 25, (동교동, 지하1층)",서울특별시 마포구 동교동  161번지 15호  ,20140117,시정명령,법44조 준수사항 위반,업종 미표시
20140203,20090069905,인투,"서울특별시 마포구 만리재옛길 8, (신공덕동, 지1층)",서울특별시 마포구 신공덕동  15번지 11호  ,20130507,영업정지(서울서부지방검찰청 2013제20472호 기소유예 처분 1/2 경감처분 2014.2.25~3.26),식품위생법 제44조 영업자 준수사항,청소년주류판매
20140203,20040069317,옹달샘,"서울특별시 마포구 포은로 54, (합정동,1층)",서울특별시 마포구 합정동  433번지 29호  1층,20140116,영업정지(2014.2.10~2014.3.11),별표 17 제6호타목,유흥접객행위를 한경우
20140204,20130069011,한성관,"서울특별시 마포구 연남로 76, (연남동, 1~2층)",서울특별시 마포구 연남동  361번지 10호  ,20140102,영업정지(과징금 미납에 따른 환원 처분),식품위생법 제44조,영업장면적을 변경하고 변경시고 미이행
20140204,19980069059,조박사복해장국,"서울특별시 마포구 동교로 235-1, (연남동, 1층)",서울특별시 마포구 연남동  259번지 5호  ,20140115,과태료부과,법3조 식품등의 취급 위반,주방종사자 위생모 미착용
20140207,20130069309,더블유,"서울특별시 마포구 잔다리로 14, 3층 (서교동)",서울특별시 마포구 서교동  363번지 14호  ,20140115,시정명령,법44조 영업자등의 준수사항 위반,간판에 허가받은 업종 미표기
20140207,20130069679,곱창고,"서울특별시 마포구 와우산로 51-9, (상수동, 지하1층 좌측)",서울특별시 마포구 상수동  92번지 2호  ,20140109,시정명령,식품위생법,영업장외영업
20140207,20030069133,나비,"서울특별시 마포구 어울마당로 55-2, (서교동,지하1층)",서울특별시 마포구 서교동  405번지 16호  지하1층,20140110,시정명령,법44조 준수사항 위반,간판에 허가받은 업종 미표기
20140207,20100069858,아이,"서울특별시 마포구 어울마당로 44-1, (서교동, 3층)",서울특별시 마포구 서교동  408번지 27호  ,20140110,시정명령,법44조 준수사항 위반,간판에 허가받은 업종 미표기
20140207,20120070013,산토리니바,"서울특별시 마포구 어울마당로 44, 3층 (서교동)",서울특별시 마포구 서교동  408번지 29호  ,20140110,시정명령,법44조 영업자 준수사항,간판에 허가받은 업종 미표기
20140210,20040070324,D 카페,"서울특별시 마포구 동교로 156-12, (서교동, 코이맥스빌딩 지1층)",서울특별시 마포구 서교동  352번지 3호  코이맥스빌딩 지1층,20140108,영업정지(2014.3.10~4.8),제44조,일반음식점 영업주가 단란주점 형태의 영업
20140210,20110070466,카페 일노베,"서울특별시 마포구 동교로 213, 1층 (동교동)",서울특별시 마포구 동교동  198번지 27호  ,20140121,시정명령,법36조 시설기준,영업장외 영업 1차
20140212,20130070137,마이하우스,"서울특별시 마포구 와우산로 70, (서교동, 지하1층~지하2층)",서울특별시 마포구 서교동  361번지 12호  ,20140110,시설개수명령,법36조 시설기준 위반,유흥주점 외의 영업장에 무도장을 설치 영업 
20140213,20130069493,룸블리,"서울특별시 마포구 홍익로3길 44, 8층 (서교동, 호곡빌딩)",서울특별시 마포구 서교동  369번지 4호  ,20140110,시정명령,법44조 영업자 등의 준수사항 위반,간판에 업종 미표시
20140213,19950069717,도마뱀,"서울특별시 마포구 와우산로19길 21, (서교동)",서울특별시 마포구 서교동  363번지 20호  ,20140120,시정명령,법44조 준수사항 위반,업종 미표시
20140219,19930069262,나쁜여자,"서울특별시 마포구 양화로18길 9, (동교동, 2층)",서울특별시 마포구 동교동  166번지 11호  ,20140122,영업정지(2014.3.22~4.20),별표17 제6호타목1),유흥접객원 고용
20140221,19990069940,돈이좋은세상,"서울특별시 마포구 동교로 254, (연남동)",서울특별시 마포구 연남동  228번지 42호  ,20131212,"과징금부과(영업정지1개월갈음 과징금 13,200천원 부과)-기소유예",식품위생법,청소년주류제공1차
20140224,20020069193,카시오페이아,"서울특별시 마포구 도화길 10, (도화동)",서울특별시 마포구 도화동  250번지 15호  ,20140204,시정명령,법제44조 영업자 준수사항 위반,업종 미표시
20140224,20110070522,치어,"서울특별시 마포구 양화로16길 10, (서교동)",서울특별시 마포구 서교동  371번지 4호  2층,20140109,영업정지,식품위생법,유흥접객원 고용영업
20140224,20120069078,만남식당,"서울특별시 마포구 신촌로12나길 32, (노고산동, 지1층 일부)",서울특별시 마포구 노고산동  54번지 92호  ,20140124,시정명령,법44조 영업자 준수사항 위반,업종구분에 혼동을 줄수 있는 상호를 표기하여 영업
20140224,20130069903,돈통,"서울특별시 마포구 고산길 148, (대흥동, 1층)",서울특별시 마포구 대흥동  18번지 16호  ,20140122,과태료부과,제3조 식품등의 취급 위반,위생상태를 청결히 하지 아니함
20140224,20110070433,초코릿,"서울특별시 마포구 양화로16길 15, (서교동)",서울특별시 마포구 서교동  355번지 17호  지1층,20140109,영업정지1개월(2014.3.8-2014.4.6),식품위생법,유흥접객원 고용영업
20140227,20000069281,서교,"서울특별시 마포구 홍익로5길 25, (서교동, 3층)",서울특별시 마포구 서교동  355번지 27호  ,20140122,시설개수명령,법36조 시설기준 위반,영업장내 자막용 영상장치 설치
20140227,20000069201,은행나무,"서울특별시 마포구 동교로 213, (동교동, 지하1층)",서울특별시 마포구 동교동  198번지 27호  ,20140124,영업정지(2014.3.29~2014.4.27),법44조 영업자 준수사항 위반,유흥접객원 고용
20140304,20100069422,엔비라운지,"서울특별시 마포구 잔다리로 9, 지하1층 (서교동)",서울특별시 마포구 서교동  407번지 25호  ,20140122,시정명령,법44조 영업자등의 준수사항,업종표시 위반
20140307,19980069140,광장호프,"서울특별시 마포구 동교로 236, (연남동)",서울특별시 마포구 연남동  260번지 51호  ,20131207,영업정지(검찰의 기소유예로 1/2감경) 1개월 2014.4.10~2014.5.9,법44조 영업자 등의 준수사항 위반,청소년 주류제공
20140317,20100069955,웁스떡볶이,"서울특별시 마포구 홍익로 10, 104호 (서교동, 서교푸르지오)",서울특별시 마포구 서교동  486번지  ,20140225,과태료부과,법제3조 식품등의 취급위반,조리기구 등 세척불량
20140321,19910069255,한방사철탕,"서울특별시 마포구 월드컵북로 210, (성산동,1층)",서울특별시 마포구 성산동  150번지 7호  1층,20140129,시정명령,법7조 위반,이물 혼입
