manage_id,permission_date,legacy_address,address,store_name
3130000-101-2022-00894,2022.10.18,서울특별시 마포구 동교동 164-22 ,"서울특별시 마포구 홍익로6길 48, 지층 제1호 (동교동)",마콘도
3130000-101-2022-00895,2022.10.18,서울특별시 마포구 상암동 1654 DMC 이안상암1단지 ,"서울특별시 마포구 월드컵북로 375, DMC 이안상암1단지 2층 208호 (상암동)",마라로 세끼
3130000-101-2022-00896,2022.10.18,서울특별시 마포구 서교동 363-24,"서울특별시 마포구 와우산로19길 9, 1층 (서교동)",나스(NASSE)
3130000-101-2022-00897,2022.10.19,서울특별시 마포구 합정동 387-20 ,"서울특별시 마포구 양화로3길 15, 2층 201호 (합정동)",마늘집
3130000-101-2022-00899,2022.10.19,서울특별시 마포구 망원동 57-112 ,"서울특별시 마포구 월드컵로17길 56, 1층 (망원동)",구스 커피앤바
3130000-101-2022-00900,2022.10.19,서울특별시 마포구 용강동 18-3 세일상가 ,"서울특별시 마포구 큰우물로 52, 세일상가 1층 103호 (용강동)",유캔두잇 마포공덕점
3130000-101-2022-00904,2022.10.21,서울특별시 마포구 망원동 479-91 ,"서울특별시 마포구 망원로11길 29, 1층 7호 (망원동)",픽셀(PiXeL)
3130000-101-2022-00905,2022.10.24,서울특별시 마포구 망원동 394-118 ,"서울특별시 마포구 희우정로10길 28, 1층 102호 (망원동)",이호커피
3130000-101-2022-00906,2022.10.24,서울특별시 마포구 대흥동 37-9 수안빌딩 ,"서울특별시 마포구 대흥로 110, 수안빌딩 1층 101호 (대흥동)",#01787씨(C)
3130000-101-2022-00908,2022.10.24,서울특별시 마포구 동교동 176-17 ,"서울특별시 마포구 신촌로2안길 12, 지1층 B02호 (동교동)",라인메이트
3130000-101-2022-00909,2022.10.24,서울특별시 마포구 서교동 332-20 시성빌딩 ,"서울특별시 마포구 와우산로29바길 9, 시성빌딩 2층 (서교동)",골목길 전포차
3130000-101-2022-00910,2022.10.24,서울특별시 마포구 합정동 412-26 ,"서울특별시 마포구 양화로6길 50, 1층 (합정동)",로우샹로우
3130000-101-2022-00912,2022.10.24,서울특별시 마포구 연남동 241-59 ,"서울특별시 마포구 성미산로29길 44, 지층 (연남동)",유니드마이요거트
3130000-101-2022-00913,2022.10.24,서울특별시 마포구 망원동 399-34 ,"서울특별시 마포구 희우정로16길 54-5, 3층 (망원동)",비번(BIBUN)
3130000-101-2022-00917,2022.10.25,서울특별시 마포구 연남동 260-31,"서울특별시 마포구 동교로34길 3, 1층 (연남동)",모모키친
3130000-101-2022-00919,2022.10.25,서울특별시 마포구 서교동 369-24 Lark Ville ,"서울특별시 마포구 홍익로5안길 47, 1층 102호 (서교동, Lark Ville)",씨엘씨(CLC)
3130000-101-2022-00920,2022.10.25,서울특별시 마포구 서교동 476-32 ,"서울특별시 마포구 월드컵로10길 15, 1층 좌측호 (서교동)",잡을손
3130000-101-2022-00921,2022.10.25,서울특별시 마포구 망원동 399-34,"서울특별시 마포구 희우정로16길 54-5, 2층 (망원동)",성광대도 망원
3130000-101-2022-00922,2022.10.26,서울특별시 마포구 창전동 2-63 ,서울특별시 마포구 서강로13길 31-2 (창전동),고기꾼김춘배 숲길직영점
3130000-101-2022-00923,2022.10.26,서울특별시 마포구 염리동 533 마포자이 더 센트리지 ,"서울특별시 마포구 숭문길 98, 1층 117호 (염리동, 마포자이 더 센트리지)",김선생 불닭발 마포본점
3130000-101-2022-00925,2022.10.26,서울특별시 마포구 합정동 434-1 ,"서울특별시 마포구 포은로 48, 1층 우측 두번째호 (합정동)",두즈무아
3130000-101-2022-00930,2022.10.27,서울특별시 마포구 망원동 376-9 시우 ,"서울특별시 마포구 월드컵로15길 17, 시우 1층 (망원동)",페이버(Favor)
3130000-101-2022-00932,2022.10.27,서울특별시 마포구 신수동 380-3 ,"서울특별시 마포구 토정로 212, 1층 (신수동)",사고네연탄불고기 마포광흥창점
3130000-101-2022-00933,2022.10.27,서울특별시 마포구 도화동 536 정우빌딩 ,"서울특별시 마포구 토정로37길 46, 1층 9-2, 9-3호 (도화동, 정우빌딩)",남해바다3
3130000-101-2022-00934,2022.10.27,서울특별시 마포구 도화동 536 정우빌딩 ,"서울특별시 마포구 토정로37길 46, 1층 28-2, 29호 (도화동, 정우빌딩)",남해바다5
3130000-101-2022-00935,2022.10.27,서울특별시 마포구 도화동 536 정우빌딩 ,"서울특별시 마포구 토정로37길 46, 1층 26호 (도화동, 정우빌딩)",남해바다4
3130000-101-2022-00937,2022.10.28,서울특별시 마포구 망원동 57-94 ,"서울특별시 마포구 월드컵로17길 47, 1층 (망원동)",키프키프 나인(kif-kif 9)
3130000-101-2022-00938,2022.10.28,서울특별시 마포구 서교동 395-33 ,"서울특별시 마포구 독막로3길 23, 1층 (서교동)",야타이 쇼부
3130000-101-2022-00939,2022.10.28,서울특별시 마포구 서교동 494 서교동 효성 해링턴 타워 ,"서울특별시 마포구 양화로 72, 101동 1층 128호 (서교동, 서교동 효성 해링턴 타워)",커피사피엔스 합정효성해링턴점
3130000-101-2022-00941,2022.10.31,서울특별시 마포구 신수동 85-3 ,"서울특별시 마포구 광성로6길 14, 지층 (신수동)",오리엔트 익스프레스 와인
3130000-101-2022-00942,2022.10.31,서울특별시 마포구 상암동 2-112 ,"서울특별시 마포구 성암로15길 40, 1층 (상암동)",제돼로
3130000-101-2022-00943,2022.10.31,서울특별시 마포구 신공덕동 159 신공덕2차삼성래미안 ,"서울특별시 마포구 만리재로 74, 상가1동 1층 106호 (신공덕동, 신공덕2차삼성래미안)",더블리에프앤비(더블리F&B)
3130000-101-2022-00945,2022.10.31,서울특별시 마포구 연남동 224-57 아라크네빌딩 ,"서울특별시 마포구 성미산로 187, 아라크네빌딩 1층 101호 (연남동)",기호
3130000-101-2022-00946,2022.11.1,서울특별시 마포구 공덕동 256-5 ,"서울특별시 마포구 마포대로6길 10, C동 1층 3호 (공덕동)",어물전 공덕점
3130000-101-2022-00947,2022.11.1,서울특별시 마포구 동교동 147-2 동교동빌딩 ,"서울특별시 마포구 연희로 7, 동교동빌딩 1층 105호 (동교동)",오버트연남
3130000-101-2022-00948,2022.11.1,서울특별시 마포구 연남동 364-8 ,"서울특별시 마포구 연남로 83, 1층 102호 (연남동)",명인갈비
3130000-101-2022-00949,2022.11.1,서울특별시 마포구 서교동 403-2 ,"서울특별시 마포구 독막로9길 42, 4층 (서교동)",버퍼링(buffering)
3130000-101-2022-00950,2022.11.2,서울특별시 마포구 성산동 51-18 ,"서울특별시 마포구 월드컵북로 126, 1층 (성산동)",오름순대국밥
3130000-101-2022-00952,2022.11.3,서울특별시 마포구 연남동 224-51 ,"서울특별시 마포구 동교로52길 20-4, 1층 (연남동)",아이에스 크리에이티브(IS Creative)
3130000-101-2022-00954,2022.11.3,서울특별시 마포구 상수동 333-8 ,"서울특별시 마포구 와우산로5길 17, 1층 (상수동)",클리프노츠 쇼룸앤카페
3130000-101-2022-00956,2022.11.3,서울특별시 마포구 합정동 433-8 ,"서울특별시 마포구 동교로 44-1, 1층 (합정동)",르 살롱 크렘
3130000-101-2022-00957,2022.11.4,서울특별시 마포구 연남동 245-41 ,"서울특별시 마포구 성미산로29길 35, 1층 102호 (연남동)",연희면관
3130000-101-2022-00959,2022.11.4,서울특별시 마포구 서교동 358-36 서교빌딩 ,"서울특별시 마포구 와우산로21길 14, 서교빌딩 2층 (서교동)",홍대 쌀국수
3130000-101-2022-00960,2022.11.4,서울특별시 마포구 망원동 414-108 ,"서울특별시 마포구 포은로6길 25, 1층 코너호 (망원동)",망원 틈새전
3130000-101-2022-00961,2022.11.7,서울특별시 마포구 공덕동 242-75 LG화재 ,"서울특별시 마포구 마포대로10길 13, LG화재 2층 (공덕동)",등촌샤브칼국수 공덕점
3130000-101-2022-00962,2022.11.7,서울특별시 마포구 아현동 777 마포 래미안 푸르지오 ,"서울특별시 마포구 마포대로 195, 상가4동 지4층 121호 (아현동, 마포 래미안 푸르지오)",애크미 케이크(ACME CAKE)
3130000-101-2022-00964,2022.11.8,서울특별시 마포구 용강동 473-1 대현빌딩 ,"서울특별시 마포구 토정로 271, 대현빌딩 1층 우측 두번째호 (용강동)",드링크잇 마포
3130000-101-2022-00966,2022.11.8,서울특별시 마포구 연남동 229-51 ,"서울특별시 마포구 동교로 255-1, 4층 일부호 (연남동)",코코시에나
3130000-101-2022-00968,2022.11.9,서울특별시 마포구 상수동 341-4 ,"서울특별시 마포구 와우산로3길 11, 2층 (상수동)",핑플
3130000-101-2022-00969,2022.11.10,서울특별시 마포구 서교동 402-12 ,"서울특별시 마포구 양화로6길 99-11, 2층 (서교동)",야닝(YAWNING)
3130000-101-2022-00971,2022.11.10,서울특별시 마포구 상암동 12-39 ,"서울특별시 마포구 매봉산로2안길 12, 1층 (상암동)",서울미트볼
3130000-101-2022-00972,2022.11.11,서울특별시 마포구 망원동 517 마포영화블렌하임,"서울특별시 마포구 월드컵로25길 26, 제101동 제1-010호 (망원동, 마포영화블렌하임)",스위즈
3130000-101-2022-00974,2022.11.11,서울특별시 마포구 상암동 1293 태림펜트윈 ,"서울특별시 마포구 성암로13길 25, 1층 103호 (상암동, 태림펜트윈)",라사천마라탕
3130000-101-2022-00975,2022.11.11,서울특별시 마포구 연남동 239-4 ,"서울특별시 마포구 성미산로 172, 1층 (연남동)",카페스콘
3130000-101-2022-00976,2022.11.11,서울특별시 마포구 성산동 592-8 ,"서울특별시 마포구 모래내로1길 9, 2층 203호 (성산동)",투다리 월드컵점
3130000-101-2022-00979,2022.11.14,서울특별시 마포구 연남동 241-80 ,"서울특별시 마포구 성미산로29안길 29, 1층 (연남동)",스시정인
3130000-101-2022-00980,2022.11.14,서울특별시 마포구 연남동 227-8 ,"서울특별시 마포구 동교로46길 40, 2층 (연남동)",연남 다저스
3130000-101-2022-00982,2022.11.15,서울특별시 마포구 망원동 414-62 ,"서울특별시 마포구 망원로 74, 지1층 일부호 (망원동)",러스틱재즈
3130000-101-2022-00983,2022.11.15,서울특별시 마포구 서교동 404-14 SPACE ,"서울특별시 마포구 독막로9길 31, SPACE 4층 (서교동)",수퍼빌런
3130000-101-2022-00986,2022.11.15,서울특별시 마포구 망원동 377-5 베스트힐 ,"서울특별시 마포구 동교로9길 48, 베스트힐 1층 (망원동)",동래정 망원점
3130000-101-2022-00989,2022.11.15,서울특별시 마포구 서교동 358-121 철록헌 ,"서울특별시 마포구 와우산로21길 20-11, 철록헌 B동 1층 (서교동)",무탈한 수풀
3130000-101-2022-00991,2022.11.16,서울특별시 마포구 공덕동 479 공덕SK리더스뷰 ,"서울특별시 마포구 백범로31길 8, 근린생활시설(획지2)동 1층 107호 (공덕동, 공덕SK리더스뷰)",타이펀트(THAIPHANT)
3130000-101-2022-00992,2022.11.17,서울특별시 마포구 노고산동 54-28 ,"서울특별시 마포구 신촌로16길 20, 1층 3호 (노고산동)",스마일호프
3130000-101-2022-00993,2022.11.17,서울특별시 마포구 서교동 399-14 ,"서울특별시 마포구 독막로5길 33, 2층 (서교동)",미지(MIZI)
3130000-101-2022-00994,2022.11.17,서울특별시 마포구 동교동 179-27 ,"서울특별시 마포구 신촌로4길 5-5, 1층 (동교동)",더크마버거(THE KHMA BURGER)
3130000-101-2022-00995,2022.11.17,서울특별시 마포구 염리동 168-9 재화스퀘어 ,"서울특별시 마포구 독막로 311, 재화스퀘어 지1층 B109호 (염리동)",더차이 공덕재화스퀘어점
3130000-101-2022-00996,2022.11.17,서울특별시 마포구 대흥동 18-158 ,"서울특별시 마포구 고산16길 9, 1층 101호 (대흥동)",모즈나
3130000-101-2022-00997,2022.11.17,서울특별시 마포구 구수동 16-4 ,"서울특별시 마포구 독막로24길 11, 1층 우측호 (구수동)",더오프닝
3130000-101-2022-00998,2022.11.18,서울특별시 마포구 상수동 328-7 ,"서울특별시 마포구 와우산로7길 6, 1층 101호 (상수동)",샌디 빌리지
3130000-101-2022-01000,2022.11.18,서울특별시 마포구 동교동 153-5 ,"서울특별시 마포구 양화로19길 22-13, 1층 101호 (동교동)",샤브로21 연남
3130000-101-2022-01003,2022.11.21,서울특별시 마포구 서교동 377-7 이막빌딩 ,"서울특별시 마포구 잔다리로7길 38, 이막빌딩 1층 (서교동)",소금과 다시마
3130000-101-2022-01005,2022.11.21,서울특별시 마포구 서교동 358-106 ,"서울특별시 마포구 어울마당로 100-12, 지1층 우측호 (서교동)",트라이브 홍대점
3130000-101-2022-01006,2022.11.21,서울특별시 마포구 망원동 378-1 ,"서울특별시 마포구 월드컵로13길 9, 지1층 (망원동)",뉴욕초밥
3130000-101-2022-01008,2022.11.21,서울특별시 마포구 망원동 415-34 ,"서울특별시 마포구 포은로 105, 4층 (망원동)",망원옥상
3130000-101-2022-01009,2022.11.21,서울특별시 마포구 공덕동 115-51,서울특별시 마포구 효창목길 5-1 (공덕동),슉슉서울
3130000-101-2022-01011,2022.11.22,서울특별시 마포구 상암동 1605 누리꿈스퀘어 ,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지1층 B1091호 (상암동)",꽈배기진 상암점
3130000-101-2022-01015,2022.11.23,서울특별시 마포구 상암동 1605 누리꿈스퀘어 ,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지1층 B1090호 (상암동)",꽈배기진 상암점
3130000-101-2022-01017,2022.11.24,서울특별시 마포구 공덕동 476 공덕파크자이 ,"서울특별시 마포구 백범로 152, 102동 1층 3호 (공덕동, 공덕파크자이)",도스타코스 마포공덕점
3130000-101-2022-01018,2022.11.24,서울특별시 마포구 서교동 408-6,"서울특별시 마포구 와우산로17길 25, 1,2층 (서교동)",에이비씨피자
3130000-101-2022-01022,2022.11.25,서울특별시 마포구 연남동 260-56 ,"서울특별시 마포구 동교로32길 10, 지1층 (연남동)",무채색 숲
3130000-101-2022-01024,2022.11.25,서울특별시 마포구 망원동 414-89 ,"서울특별시 마포구 포은로6길 39, 1층 104호 (망원동)",슬로우 서퍼 클럽(Slow Supper Club)
3130000-101-2022-01025,2022.11.28,서울특별시 마포구 서교동 487 서교동 대우미래사랑 ,"서울특별시 마포구 월드컵북로5나길 18, 1층 131호 (서교동, 서교동 대우미래사랑)",비샐럽
3130000-101-2022-01026,2022.11.28,서울특별시 마포구 서교동 407-1 ,"서울특별시 마포구 와우산로 67, 6층 (서교동)",루크스 서울
3130000-101-2022-01027,2022.11.28,서울특별시 마포구 서교동 334-16 ,"서울특별시 마포구 와우산로27길 34, 2층 (서교동)",카페(CAFE) 2734
3130000-101-2022-01028,2022.11.29,서울특별시 마포구 신수동 351 ,"서울특별시 마포구 독막로26길 6, 1층 (신수동)",속초 착한코다리
3130000-101-2022-01030,2022.11.29,서울특별시 마포구 대흥동 245-12,"서울특별시 마포구 백범로16안길 5, 지1층 (대흥동)",비엔 로
3130000-101-2022-01031,2022.11.29,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오 ,"서울특별시 마포구 월드컵로3길 14, 지1층 B155호,B156호,B157호,B158호일부호 (합정동, 마포 한강 2차 푸르지오)",봄이보리밥 합정점
3130000-101-2022-01032,2022.11.29,서울특별시 마포구 동교동 117-3 ,"서울특별시 마포구 연희로 29-1, 1층 (동교동)",삼각도
3130000-101-2022-01033,2022.11.29,서울특별시 마포구 서교동 402-6 ,"서울특별시 마포구 독막로9길 8, 1층 102호 (서교동)",부엔트라고(Buen Trago)
3130000-101-2022-01034,2022.11.30,서울특별시 마포구 도화동 61-1 ,서울특별시 마포구 마포대로4길 32-6 (도화동),카도(KDO)
3130000-101-2022-01037,2022.12.1,서울특별시 마포구 동교동 160-5 롯데호텔 L7홍대 ,"서울특별시 마포구 양화로 141, 롯데호텔 L7홍대 19층 (동교동)",더플레이스 홍대 L7점
3130000-101-2022-01038,2022.12.1,서울특별시 마포구 합정동 428-27 ,"서울특별시 마포구 양화로3길 89, 1층 일부호 (합정동)",냠냠(NYOMNYOM)푸드
3130000-101-2022-01040,2022.12.1,서울특별시 마포구 상수동 317-4 상수동 오피스텔 ,"서울특별시 마포구 독막로 65-1, 상수동 오피스텔 1층 (상수동)",베어글스 홍대상수점
3130000-101-2022-01041,2022.12.1,서울특별시 마포구 연남동 382-19 ,"서울특별시 마포구 동교로38길 42, 1층 좌측호 (연남동)",부타노온센
3130000-101-2022-01042,2022.12.1,서울특별시 마포구 서교동 358-35,"서울특별시 마포구 와우산로21길 12, 지1층 (서교동)",엘 벙커(EL.BUNKER)
3130000-101-2022-01043,2022.12.1,서울특별시 마포구 성산동 649-5 ,"서울특별시 마포구 월드컵로 102, 1층 일부호 (성산동)",보승회관
3130000-101-2022-01044,2022.12.1,서울특별시 마포구 성산동 591-1 이안상암 ,"서울특별시 마포구 월드컵로 204, 이안상암 1층 109호 일부, 110호 (성산동)",고피자(GO PIZZA) 마포구청점
3130000-101-2022-01046,2022.12.2,서울특별시 마포구 망원동 57-498 ,"서울특별시 마포구 월드컵로21길 18, 2층 (망원동)",빌라 마리아나
3130000-101-2022-01047,2022.12.2,서울특별시 마포구 성산동 260-4 금수빌딩 ,"서울특별시 마포구 월드컵로 134, 금수빌딩 1층 (성산동)",흥부골 왕 숯불갈비
3130000-101-2022-01049,2022.12.2,서울특별시 마포구 연남동 454-12 ,"서울특별시 마포구 동교로51길 129-4, 3,4층 (연남동)",젠틀키친
3130000-101-2022-01052,2022.12.5,서울특별시 마포구 서교동 369-42 ,"서울특별시 마포구 양화로16길 30-5, 1층 (서교동)",히노토리
3130000-101-2022-01053,2022.12.5,서울특별시 마포구 상암동 1597 사보이시티디엠씨 ,"서울특별시 마포구 월드컵북로54길 17, 사보이시티디엠씨 지1층 B128호 (상암동)",쿠모온센
3130000-101-2022-01054,2022.12.6,서울특별시 마포구 동교동 203-18 ,"서울특별시 마포구 월드컵북로4길 13, 1층 (동교동)",백억살롱
3130000-101-2022-01056,2022.12.6,서울특별시 마포구 서교동 446-36 맥심빌딩 ,"서울특별시 마포구 월드컵북로5가길 22, 맥심빌딩 1층 (서교동)",맥심1층카페
3130000-101-2022-01057,2022.12.6,서울특별시 마포구 상수동 332-1 시사포커스 빌딩 ,"서울특별시 마포구 와우산로3길 3, 시사포커스 빌딩 1층 102호 (상수동)",상수동 떡볶이
3130000-101-2022-01058,2022.12.7,서울특별시 마포구 동교동 188-2 ,"서울특별시 마포구 와우산로38길 4, 지층 일부층 (동교동)",(주)윗유어스 정백탄 혼신꼬치 본점
3130000-101-2022-01061,2022.12.7,서울특별시 마포구 합정동 427-14 ,"서울특별시 마포구 월드컵로 41-1, 1층 (합정동)",상곱창
3130000-101-2022-01062,2022.12.7,서울특별시 마포구 서교동 407-14 ,"서울특별시 마포구 와우산로17길 18, 지1,지2층 (서교동)",레이저
3130000-101-2022-01063,2022.12.8,서울특별시 마포구 공덕동 256-5 ,"서울특별시 마포구 마포대로6길 10, 1층 7호,30호 (공덕동)",한가네 숯불닭갈비 공덕점
3130000-101-2022-01065,2022.12.8,서울특별시 마포구 공덕동 43 삼성래미안공덕2차아파트 ,"서울특별시 마포구 마포대로20길 26, 상가1동 2층 201호 (공덕동, 삼성래미안공덕2차아파트)",양가네고기듬뿍김치찜 마포점
3130000-101-2022-01066,2022.12.8,서울특별시 마포구 공덕동 43 삼성래미안공덕2차아파트 ,"서울특별시 마포구 마포대로20길 26, 상가1동 2층 202호 (공덕동, 삼성래미안공덕2차아파트)",와이디푸드 공덕점
3130000-101-2022-01067,2022.12.8,서울특별시 마포구 상암동 34-88 ,"서울특별시 마포구 월드컵북로48길 14-6, 1층 (상암동)",물고지자리
3130000-101-2022-01068,2022.12.8,서울특별시 마포구 합정동 354-22 ,"서울특별시 마포구 독막로 46, 지1,1층 (합정동)",바이러닉 에스프레소바 합정본점
3130000-101-2022-01072,2022.12.9,서울특별시 마포구 망원동 338-51 ,"서울특별시 마포구 월드컵로15길 86, 1층 (망원동)",페이브먼트(Pavemnt)
3130000-101-2022-01074,2022.12.9,서울특별시 마포구 성산동 128-13 ,"서울특별시 마포구 성암로 17, 1,2층 (성산동)",더 랏지(The lodge)
3130000-101-2022-01075,2022.12.9,서울특별시 마포구 망원동 484-1 ,"서울특별시 마포구 월드컵로 105, 1층 (망원동)",이천억 소비자축산
3130000-101-2022-01076,2022.12.9,서울특별시 마포구 서교동 367-6 서진빌딩 ,"서울특별시 마포구 잔다리로 20, 서진빌딩 5층 (서교동)",도킹 어라운드
3130000-101-2022-01079,2022.12.12,서울특별시 마포구 서교동 468-1 ,"서울특별시 마포구 월드컵로14길 60, 1층 일부좌측호 (서교동)",프레드피자 마포점
3130000-101-2022-01080,2022.12.12,서울특별시 마포구 연남동 229-10 ,"서울특별시 마포구 동교로 265, 2층 (연남동)",리파인
3130000-101-2022-01081,2022.12.12,서울특별시 마포구 상암동 1605 누리꿈스퀘어 ,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 1층 R111호 (상암동)",일구공
3130000-101-2022-01082,2022.12.12,서울특별시 마포구 대흥동 3-27 ,"서울특별시 마포구 숭문길 185, 1층 (대흥동)",비버 베이크샵
3130000-101-2022-01084,2022.12.13,서울특별시 마포구 상수동 324-12 ,서울특별시 마포구 독막로14길 25 (상수동),사온서
3130000-101-2022-01085,2022.12.13,서울특별시 마포구 서교동 396-3 ,"서울특별시 마포구 독막로3길 28-20, 1층 (서교동)",카페레터
3130000-101-2022-01086,2022.12.13,서울특별시 마포구 도화동 555 마포 한화 오벨리스크 ,"서울특별시 마포구 마포대로 33, 지1층 지122호 (도화동, 마포 한화 오벨리스크)",마포 한식 집밥 뷔페
3130000-101-2022-01087,2022.12.14,서울특별시 마포구 신수동 85-9 ,"서울특별시 마포구 광성로6길 24, 3층 (신수동)",포코
3130000-101-2022-01089,2022.12.15,서울특별시 마포구 도화동 269 ,"서울특별시 마포구 삼개로1길 17-12, 지하1층 (도화동)",Cheese table
3130000-101-2022-01090,2022.12.16,서울특별시 마포구 동교동 152-27 ,"서울특별시 마포구 동교로 220-5, 1층 좌측호 (동교동)",밤말
3130000-101-2022-01091,2022.12.16,서울특별시 마포구 서교동 375-1 ,"서울특별시 마포구 동교로22길 19, 1층 코너호 (서교동)",누 로스팅 하우스
3130000-101-2022-01092,2022.12.16,서울특별시 마포구 연남동 390-34 ,"서울특별시 마포구 동교로38길 29, 2층 (연남동)",연심 마리연남점
3130000-101-2022-01093,2022.12.16,서울특별시 마포구 서교동 327-27 ,"서울특별시 마포구 와우산로29길 4-36, 지1층 좌측호 (서교동)",한식세끼 마포본점
3130000-101-2022-01096,2022.12.19,서울특별시 마포구 서교동 386-3 ,"서울특별시 마포구 양화로11길 41, 1층 (서교동)",셉트(SEPT)
3130000-101-2022-01097,2022.12.20,서울특별시 마포구 상암동 1597 사보이시티디엠씨 ,"서울특별시 마포구 월드컵북로54길 17, 사보이시티디엠씨 지1층 B125호 (상암동)",미미롤집
3130000-101-2022-01099,2022.12.20,서울특별시 마포구 연남동 366-13 ,"서울특별시 마포구 연남로7길 6, 지1층 (연남동)",긱(Geek)
3130000-101-2022-01100,2022.12.20,서울특별시 마포구 서교동 337-4 ,"서울특별시 마포구 와우산로 147, 1층 (서교동)",하와이킴(HawaiiKim)
3130000-101-2022-01103,2022.12.21,서울특별시 마포구 연남동 257-22 ,"서울특별시 마포구 동교로29길 34, 1층 일부호 (연남동)",아벡쉐리 더 파크
3130000-101-2022-01108,2022.12.23,서울특별시 마포구 연남동 223-28 ,"서울특별시 마포구 동교로51안길 12, 1층 (연남동)",탄포포
3130000-101-2022-01109,2022.12.26,서울특별시 마포구 상암동 21-8 ,"서울특별시 마포구 매봉산로2길 35, 1층 (상암동)",구이선생
3130000-101-2022-01111,2022.12.26,서울특별시 마포구 서교동 335-4 ,"서울특별시 마포구 와우산로29길 27, 지1층 101호 (서교동)",공간비틀즈
3130000-101-2022-01112,2022.12.26,서울특별시 마포구 서교동 345-17 ,"서울특별시 마포구 와우산로23길 41, 1층 (서교동)",컴포즈커피 홍대 서교점
3130000-101-2022-01115,2022.12.27,서울특별시 마포구 서교동 362-15 ,"서울특별시 마포구 와우산로21길 19-11, 2층 (서교동)",주신당 홍대
3130000-101-2022-01116,2022.12.27,서울특별시 마포구 망원동 394-89 형섭빌딩 ,"서울특별시 마포구 포은로 63, 형섭빌딩 3층 (망원동)",PNPV
3130000-101-2022-01117,2022.12.27,서울특별시 마포구 서교동 326-6 성경빌딩 ,"서울특별시 마포구 와우산로 161, 성경빌딩 1층 104호 (서교동)",세컨디
3130000-101-2022-01120,2022.12.29,서울특별시 마포구 도화동 173 삼창프라자빌딩 ,"서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩 지1층 19,20호 (도화동)",이여곰탕 마포점
3130000-101-2022-01123,2022.12.29,서울특별시 마포구 동교동 168-8 홍익빌딩 ,"서울특별시 마포구 양화로18안길 17, 홍익빌딩 1층 (동교동)",동교해물2
3130000-101-2022-01124,2022.12.30,서울특별시 마포구 용강동 116-1 ,"서울특별시 마포구 토정로 276, 지1층 일부호 (용강동)",빅보틀컴퍼니
3130000-101-2022-01125,2022.12.30,서울특별시 마포구 서교동 490 메세나폴리스 ,"서울특별시 마포구 양화로 45, 몰동 지1층 B177호 (서교동, 메세나폴리스)",마라입구(메세나폴리스점)
3130000-101-2022-01126,2022.12.30,서울특별시 마포구 연남동 223-50 ,"서울특별시 마포구 성미산로 167-5, 1층 (연남동)",바롤로
3130000-101-2022-01128,2022.2.22,서울특별시 마포구 상수동 352-2 온어스빌딩 ,"서울특별시 마포구 토정로 117, 온어스빌딩 1층 일부호 (상수동)",백야드빌더
3130000-101-2022-01129,2022.11.22,서울특별시 마포구 망원동 474-19 ,"서울특별시 마포구 월드컵로31길 7, 1층 좌측호 (망원동)",예원이네
3130000-101-2022-01130,2022.3.28,서울특별시 마포구 망원동 517 마포영화블렌하임 ,"서울특별시 마포구 월드컵로25길 26, 101동 1층 1-040호-1호 (망원동, 마포영화블렌하임)",탄탄숯불구이
3130000-101-2022-01131,2022.11.28,서울특별시 마포구 망원동 394-124 ,"서울특별시 마포구 동교로 31, 2층 (망원동)",카페 핀드
3130000-101-2022-01132,2022.3.18,서울특별시 마포구 합정동 363-2 ,"서울특별시 마포구 독막로 36, 1층 우측호 (합정동)",베니베이크
3130000-101-2022-01133,2022.4.18,서울특별시 마포구 연남동 390-59 ,"서울특별시 마포구 동교로38길 19, 지1층 (연남동)",스몰타운스몰(small town small)
3130000-101-2022-01134,2022.10.7,서울특별시 마포구 연남동 383-95 ,"서울특별시 마포구 연희로1길 65, 지하1층 일부호 (연남동)",갑자기 떡볶이&숯불김밥
3130000-101-2022-01135,2022.6.27,서울특별시 마포구 구수동 12 오복빌딩 ,"서울특별시 마포구 독막로 176-8, 3층 (구수동, 오복빌딩)",온어플래터
3130000-101-2022-01136,2022.4.8,서울특별시 마포구 합정동 362-5 조현빌딩,"서울특별시 마포구 독막로8길 10, 조현빌딩 1층 (합정동)",진켈란젤로
3130000-101-2022-01137,2022.1.17,서울특별시 마포구 용강동 508 이편한세상 마포리버파크,"서울특별시 마포구 토정로31길 24, 근린생활시설1동 지층 비112호 (용강동, 이편한세상 마포리버파크)",조박집몰
3130000-101-2023-00001,2023.1.2,서울특별시 마포구 서교동 409-10 ,"서울특별시 마포구 와우산로15길 28, 1층 (서교동)",후타츠
3130000-101-2023-00002,2023.1.3,서울특별시 마포구 공덕동 476 공덕파크자이 ,"서울특별시 마포구 백범로 152, 102동 19,20호 (공덕동, 공덕파크자이)",하이바이볼
3130000-101-2023-00005,2023.1.4,서울특별시 마포구 구수동 68-32 ,"서울특별시 마포구 창전로 32, 지1층 (구수동)",서강팔경
3130000-101-2023-00006,2023.1.4,서울특별시 마포구 도화동 201-2,"서울특별시 마포구 도화길 14, 지1층 일부호 (도화동)",도화오뎅 마포
